id_venta,fecha,rut_cliente,id_producto,cantidad,monto_neto,canal,vendedor,tipo_documento
F-000154,27-12-2025,76476979-9,SKU-1024,37,221630,Tienda,V-05,VENTA
F-011243,2025-07-16,764975844,SKU-1019,38,1899620,Ecommerce,V-06,VENTA
F-000456,26-07-2025,76.497.584-4,SKU-1028,56,1399440,Ecommerce,V-01,VENTA
F-003640,2025-12-26,72048560-8,SKU-1038,10,34900,Distribuidor,V-02,VENTA
F-005836,2025-07-30,77.185.397-9,SKU-1003,21,41790,Ecommerce,V-02,VENTA
F-007774,2025-11-25,76.068.682-1,SKU-1029,33,296670,Distribuidor,V-03,VENTA
F-013348,23-04-2025,72.573.458-4,SKU-1009,1,12990,Tienda,V-03,VENTA
F-005716,2025-11-04,77.185.397-9,SKU-1032,60,119400,Distribuidor,V-04,VENTA
F-007116,2025-07-12,76068682-1,SKU-1006,36,899640,Televenta,V-01,VENTA
F-007304,2025-06-22,77577833-5,SKU-1019,2,6980,Televenta,V-01,VENTA
F-009800,2025-02-07,771853979,SKU-1021,15,29850,Distribuidor,V-04,VENTA
F-006494,2025-11-15,77577833-5,SKU-1029,19,170810,Distribuidor,V-03,VENTA
F-008775,2025-07-11,76502858-k,SKU-1014,58,115420,Ecommerce,V-05,VENTA
F-003789,11-02-2025,79808856-2,SKU-1019,60,209400,Tienda,V-06,VENTA
F-013483,06-12-2025,716344818,SKU-1024,8,47920,Ecommerce,V-04,VENTA
F-008518,2025-03-03,72.048.560-8,SKU-1036,4,199960,Ecommerce,V-03,VENTA
F-006064,2025-11-12,760686821,SKU-1005,18,233820,Televenta,V-05,VENTA
F-003183,22-04-2025,72048560-8,SKU-1024,59,205910,Ecommerce,V-02,VENTA
F-014440,20/12/25,771853979,SKU-1011,33,197670,Ecommerce,V-01,VENTA
F-007451,03-01-2025,77.185.397-9,SKU-1012,13,77870,Tienda,V-03,VENTA
F-000702,2025-07-18,771853979,SKU-1030,13,45370,Ecommerce,V-01,VENTA
F-009297,24-07-2025,76476979-9,SKU-1035,21,73290,Distribuidor,V-04,VENTA
F-011199,2025-04-05,76502858-K,SKU-1040,56,2799440,Distribuidor,V-06,VENTA
F-004612,22-03-2025,76.476.979-9,SKU-1007,22,131780,Ecommerce,V-03,VENTA
F-001546,30-05-2025,79126480-2,SKU-1036,13,116870,Televenta,V-01,VENTA
F-005826,2025-02-22,72.537.492-8,SKU-1034,4,7960,Ecommerce,NULL,VENTA
F-012138,2025-08-19,75173072-5,SKU-1024,48,2399520,Ecommerce,V-03,VENTA
F-006771,08/04/25,71634481-8,SKU-1006,2,99980,Ecommerce,V-03,VENTA
F-010600,14/06/25,73.660.589-5,SKU-1004,41,368590,Distribuidor,NULL,VENTA
F-003699,2025-09-11,736605895,SKU-1004,47,610530,Ecommerce,V-01,VENTA
F-010337,19/10/25,73584180-3,SKU-1028,49,97510,Televenta,NULL,VENTA
F-007264,18/03/25,79.808.856-2,SKU-1024,23,206770,Tienda,V-01,VENTA
F-005269,2025-05-31,76.068.682-1,SKU-1019,19,949810,Televenta,V-03,VENTA
F-012267,24/05/25,73.584.180-3,SKU-1026,43,558570,Distribuidor,V-05,VENTA
F-000607,17/06/25,77185397-9,SKU-1009,16,95840,Ecommerce,V-02,VENTA
F-011422,2025-11-18,79.126.480-2,SKU-1026,35,874650,Distribuidor,V-04,VENTA
F-010930,25-04-2025,78.934.391-2,SKU-1008,40,999600,Tienda,V-06,VENTA
F-014000,2025-12-03,72.354.411-7,SKU-1027,55,2749450,Distribuidor,V-06,VENTA
F-009933,27-04-2025,78.934.391-2,SKU-1006,22,285780,Tienda,V-04,VENTA
F-004225,2025-07-25,71275970-3,SKU-1034,44,571560,Distribuidor,V-03,VENTA
F-003448,2025-08-20,79808856-2,SKU-1025,24,47760,Tienda,V-05,VENTA
F-000064,2025-07-05,72048560-8,SKU-1030,3,149970,Distribuidor,V-02,VENTA
F-003157,2025-05-20,79.808.856-2,SKU-1014,17,59330,NULL,V-06,VENTA
F-008248,2025-02-23,73584180-3,SKU-1039,55,714450,Ecommerce,V-01,VENTA
F-009367,09/08/25,78.934.391-2,SKU-1009,51,662490,Distribuidor,V-06,VENTA
F-001133,2025-02-24,77.521.545-4,SKU-1016,59,1474410,Televenta,V-02,VENTA
F-009834,2025-05-24,78.980.980-6,SKU-1016,40,139600,Televenta,V-04,VENTA
F-001931,2025-02-05,78.536.702-7,SKU-1038,25,624750,Distribuidor,V-06,VENTA
F-009983,12/11/25,725734584,SKU-1020,38,227620,Distribuidor,V-06,VENTA
F-003343,27-08-2025,791264802,SKU-1001,28,55720,Ecommerce,V-01,VENTA
F-004856,2025-06-22,76497584-4,SKU-1014,39,136110,Distribuidor,V-04,VENTA
F-010267,05-07-2025,73.660.589-5,SKU-1002,46,160540,Ecommerce,V-02,VENTA
F-011259,2025-08-26,79.126.480-2,SKU-1020,48,2399520,NULL,V-05,VENTA
F-001525,15/11/25,712759703,SKU-1022,45,269550,Ecommerce,V-04,VENTA
F-000807,01-04-2025,79126480-2,SKU-1023,48,431520,Televenta,V-04,VENTA
F-014263,2025-08-10,725734584,SKU-1029,28,699720,Ecommerce,NULL,VENTA
F-003080,18/08/25,72537492-8,SKU-1001,59,205910,Distribuidor,V-06,VENTA
F-007551,10-06-2025,76.476.979-9,SKU-1001,44,395560,Distribuidor,V-03,VENTA
F-000228,2025-11-04,79126480-2,SKU-1005,9,449910,Ecommerce,V-03,VENTA
F-011915,27-07-2025,79126480-2,SKU-1005,10,89900,Televenta,V-01,VENTA
F-002877,2025-08-02,73.584.180-3,SKU-1013,30,104700,Televenta,V-01,VENTA
F-011407,28/05/25,77521545-4,SKU-1032,27,161730,Ecommerce,V-06,VENTA
F-002541,10/04/25,78536702-7,SKU-1002,49,636510,Distribuidor,V-04,VENTA
F-012746,2025-07-13,77521545-4,SKU-1011,24,83760,Ecommerce,V-06,VENTA
F-012019,2025-02-19,76476979-9,SKU-1013,39,506610,Televenta,V-03,VENTA
F-006713,2025-05-12,75.346.013-K,SKU-1034,8,71920,Tienda,NULL,VENTA
F-005521,14-05-2025,75.173.072-5,SKU-1014,15,29850,Ecommerce,V-04,VENTA
F-000230,2025-07-18,78.980.980-6,SKU-1003,57,113430,Distribuidor,V-01,VENTA
F-014625,2025-06-22,75.173.072-5,SKU-1037,42,2099580,Distribuidor,V-03,VENTA
F-001682,30-11-2025,71.275.970-3,SKU-1001,17,59330,Distribuidor,V-02,VENTA
F-010905,14-03-2025,76476979-9,SKU-1009,3,38970,Tienda,V-04,VENTA
F-010774,2025-01-25,791264802,SKU-1035,56,195440,Ecommerce,V-03,VENTA
F-008814,17-06-2025,797380170,SKU-1027,26,90740,Ecommerce,V-05,VENTA
F-011446,20/08/25,764975844,SKU-1021,44,2199560,Televenta,V-02,VENTA
F-010591,30/11/25,797380170,SKU-1013,9,17910,Tienda,V-05,VENTA
F-008233,2025-12-04,712759703,SKU-1004,10,249900,Tienda,V-04,VENTA
F-012139,11-02-2025,76502858-K,SKU-1003,19,37810,Ecommerce,NULL,VENTA
F-002695,21/03/25,72537492-8,SKU-1032,58,521420,Tienda,V-03,VENTA
F-013095,2025-08-21,78980980-6,SKU-1027,17,220830,Ecommerce,V-03,VENTA
F-012595,17/03/25,71.275.970-3,SKU-1024,37,480630,Ecommerce,V-04,VENTA
F-007139,2025-02-19,73660589-5,SKU-1015,9,80910,Ecommerce,V-04,VENTA
F-001837,2025-02-20,77.521.545-4,SKU-1005,9,17910,Ecommerce,V-04,VENTA
F-008467,12-02-2025,72.573.458-4,SKU-1039,50,449500,Televenta,V-03,VENTA
F-007865,2025-03-28,72.048.560-8,SKU-1004,11,65890,Tienda,V-02,VENTA
F-003459,28/02/25,72537492-8,SKU-1035,40,139600,Ecommerce,V-06,VENTA
F-005657,2025-09-23,789809806,SKU-1001,39,1949610,Tienda,V-04,VENTA
F-011570,2025-02-18,73584180-3,SKU-1010,25,87250,Televenta,V-06,VENTA
F-012124,2025-02-27,77521545-4,SKU-1002,27,674730,Tienda,V-03,VENTA
F-000371,21-05-2025,72573458-4,SKU-1003,19,949810,Distribuidor,V-01,VENTA
F-011952,16/03/25,77.521.545-4,SKU-1001,59,205910,Distribuidor,V-01,VENTA
F-008936,24-03-2025,78.934.391-2,SKU-1037,25,1249750,Distribuidor,V-05,VENTA
F-001678,24-11-2025,72.048.560-8,SKU-1002,10,19900,Distribuidor,V-06,VENTA
F-014178,2025-11-16,78.536.702-7,SKU-1038,60,779400,Tienda,NULL,VENTA
F-012777,2025-06-20,77577833-5,SKU-1021,50,2499500,Tienda,V-01,VENTA
F-013670,17-07-2025,76068682-1,SKU-1003,53,105470,Televenta,V-03,VENTA
F-000721,2025-04-20,77521545-4,SKU-1031,20,999800,Distribuidor,V-05,VENTA
F-007032,2025-10-12,76.068.682-1,SKU-1034,10,249900,Ecommerce,V-02,VENTA
F-006011,2025-03-31,75346013-K,SKU-1023,48,287520,Televenta,V-05,VENTA
F-013795,2025-04-28,76497584-4,SKU-1037,10,59900,Tienda,NULL,VENTA
F-001060,02-11-2025,72354411-7,SKU-1019,41,143090,Distribuidor,V-05,VENTA
F-001370,2025-08-27,77.185.397-9,SKU-1011,38,75620,Ecommerce,V-02,VENTA
F-009247,2025-01-17,775215454,SKU-1017,24,215760,Ecommerce,V-06,VENTA
F-001554,20-02-2025,75.173.072-5,SKU-1028,24,83760,Tienda,V-01,VENTA
F-012525,2025-06-26,73660589-5,SKU-1034,20,69800,Distribuidor,V-06,VENTA
F-004470,04/10/25,76502858-K,SKU-1037,7,41930,Televenta,V-02,VENTA
F-003171,2025-04-13,73584180-3,SKU-1007,28,699720,Distribuidor,V-03,VENTA
F-002627,2025-03-10,76068682-1,SKU-1021,25,224750,Ecommerce,V-06,VENTA
F-009169,2025-03-09,76476979-9,SKU-1037,37,1849630,Ecommerce,V-05,VENTA
F-002278,11/12/25,73660589-5,SKU-1019,49,293510,Ecommerce,V-02,VENTA
F-000569,12/04/25,71.634.481-8,SKU-1036,47,1174530,Ecommerce,V-05,VENTA
F-002366,2025-06-10,72537492-8,SKU-1024,32,287680,Ecommerce,V-01,VENTA
F-013652,2025-11-01,76.124.429-6,SKU-1029,49,636510,Ecommerce,V-05,VENTA
F-007236,2025-05-14,79.126.480-2,SKU-1018,13,45370,Televenta,V-03,VENTA
F-010879,2025-01-22,78.934.391-2,SKU-1010,6,299940,Ecommerce,V-06,VENTA
F-007929,20-03-2025,75.804.200-K,SKU-1010,3,149970,Ecommerce,V-02,VENTA
F-001654,2025-09-22,75173072-5,SKU-1013,34,441660,Tienda,V-05,VENTA
F-008560,2025-04-24,77.185.397-9,SKU-1002,29,101210,Ecommerce,V-06,VENTA
F-009883,28-11-2025,78.934.391-2,SKU-1011,15,29850,Tienda,V-04,VENTA
F-014689,2025-06-04,78536702-7,SKU-1038,49,1224510,Tienda,V-03,VENTA
F-014015,04-07-2025,79808856-2,SKU-1018,59,766410,Televenta,V-05,VENTA
F-011123,19-01-2025,76.502.858-K,SKU-1031,36,467640,NULL,V-06,VENTA
F-003079,21-05-2025,725374928,SKU-1019,39,136110,Ecommerce,V-04,VENTA
F-013467,2025-04-16,751730725,SKU-1002,53,688470,Ecommerce,V-03,VENTA
F-001037,01-01-2025,73584180-3,SKU-1029,7,24430,Ecommerce,V-06,VENTA
F-012599,30-09-2025,76502858K,SKU-1014,36,71640,Distribuidor,NULL,VENTA
F-009987,07/07/25,73584180-3,SKU-1025,43,257570,Tienda,V-02,VENTA
F-003062,2025-11-15,72537492-8,SKU-1007,35,209650,Televenta,V-05,VENTA
F-006811,15-02-2025,73584180-3,SKU-1034,54,1349460,Tienda,V-01,VENTA
F-004738,2025-11-01,72.354.411-7,SKU-1007,7,24430,Distribuidor,V-04,VENTA
F-002681,2025-01-09,76.497.584-4,SKU-1033,44,1099560,Televenta,V-06,VENTA
F-003521,24-12-2025,736605895,SKU-1018,27,350730,Distribuidor,V-02,VENTA
F-007276,21-01-2025,77.521.545-4,SKU-1030,14,349860,Tienda,V-05,VENTA
F-010467,2025-02-08,76.476.979-9,SKU-1024,38,75620,Televenta,V-06,VENTA
F-004692,2025-12-13,79.126.480-2,SKU-1039,47,164030,Distribuidor,V-04,VENTA
F-002145,2025-06-28,73584180-3,SKU-1027,43,2149570,Televenta,V-03,VENTA
F-005871,2025-04-11,797380170,SKU-1005,37,73630,Distribuidor,V-03,VENTA
F-012155,21/08/25,76497584-4,SKU-1040,26,337740,Televenta,V-02,VENTA
F-001356,2025-09-09,72354411-7,SKU-1022,3,10470,Distribuidor,V-05,VENTA
F-006626,2025-02-21,76.124.429-6,SKU-1037,4,199960,Televenta,V-01,VENTA
F-014740,2025-11-14,797380170,SKU-1011,14,48860,Televenta,V-02,VENTA
F-004423,18/02/25,75.173.072-5,SKU-1003,38,1899620,Tienda,V-01,VENTA
F-004345,2025-12-12,72.537.492-8,SKU-1003,26,337740,Ecommerce,V-06,VENTA
F-014611,19/07/25,77.577.833-5,SKU-1010,56,2799440,Distribuidor,V-04,VENTA
F-012326,29-03-2025,77521545-4,SKU-1037,10,19900,Ecommerce,V-06,VENTA
F-002232,2025-08-22,77185397-9,SKU-1006,22,197780,Televenta,V-01,VENTA
F-010055,07/06/25,79.126.480-2,SKU-1003,4,99960,Tienda,NULL,VENTA
F-008503,2025-10-23,79.808.856-2,SKU-1031,39,974610,Tienda,V-05,VENTA
F-013316,2025-08-24,76497584-4,SKU-1006,43,1074570,Televenta,V-02,VENTA
F-004504,2025-09-25,72.573.458-4,SKU-1006,16,799840,Distribuidor,V-05,VENTA
F-010100,23-03-2025,72.354.411-7,SKU-1027,17,220830,Ecommerce,V-06,VENTA
F-004164,2025-12-09,77.185.397-9,SKU-1014,32,287680,Tienda,V-06,VENTA
F-002281,05-09-2025,79.808.856-2,SKU-1027,23,137770,Distribuidor,V-06,VENTA
F-008118,2025-08-30,78.980.980-6,SKU-1004,15,134850,Televenta,V-02,VENTA
F-004514,2025-02-12,72354411-7,SKU-1030,43,1074570,Tienda,V-04,VENTA
F-012854,2025-07-12,764975844,SKU-1018,22,76780,Tienda,V-02,VENTA
F-007843,2025-10-21,76.124.429-6,SKU-1016,57,512430,Televenta,V-05,VENTA
F-006486,2025-01-24,75346013K,SKU-1001,32,63680,Tienda,V-04,VENTA
F-008667,03-02-2025,75804200-K,SKU-1038,13,324870,Distribuidor,V-06,VENTA
F-008115,24-08-2025,78980980-6,SKU-1002,40,79600,Ecommerce,V-01,VENTA
F-004397,2025-08-10,71634481-8,SKU-1011,31,402690,Distribuidor,V-04,VENTA
F-009443,2025-03-18,775778335,SKU-1005,15,29850,Televenta,V-06,VENTA
F-002419,07-05-2025,75.173.072-5,SKU-1019,55,191950,Ecommerce,V-06,VENTA
F-013896,2025-07-09,76.476.979-9,SKU-1006,39,350610,Distribuidor,V-03,VENTA
F-009274,2025-01-10,76.502.858-K,SKU-1028,19,66310,Distribuidor,V-03,VENTA
F-014633,2025-07-12,72.537.492-8,SKU-1035,28,97720,Distribuidor,V-04,VENTA
F-006427,2025-06-09,76502858-K,SKU-1020,6,11940,Distribuidor,V-06,VENTA
F-005659,02-04-2025,789809806,SKU-1023,4,51960,Distribuidor,V-05,VENTA
F-005434,2025-06-25,720485608,SKU-1007,39,136110,Televenta,V-06,VENTA
F-008509,2025-08-08,76502858-K,SKU-1001,33,824670,Distribuidor,V-05,VENTA
F-008007,2025-05-24,79.808.856-2,SKU-1010,17,59330,Tienda,V-06,VENTA
F-010449,2025-08-29,73584180-3,SKU-1012,40,519600,Televenta,V-05,VENTA
F-005624,2025-07-11,78536702-7,SKU-1008,9,80910,Distribuidor,V-02,VENTA
F-010096,2025-01-06,78980980-6,SKU-1021,7,349930,Televenta,V-06,VENTA
F-000988,18-09-2025,75.804.200-K,SKU-1022,56,727440,Tienda,V-01,VENTA
F-012180,2025-03-31,76502858-K,SKU-1036,22,131780,Tienda,V-05,VENTA
F-000527,2025-01-19,78.934.391-2,SKU-1036,45,2249550,Tienda,V-06,VENTA
F-013088,25-01-2025,760686821,SKU-1003,25,49750,Televenta,V-01,VENTA
F-006871,2025-06-16,76.124.429-6,SKU-1020,14,27860,Distribuidor,V-01,VENTA
F-010199,2025-03-18,76.476.979-9,SKU-1008,51,305490,Tienda,V-01,VENTA
F-005333,2025-04-24,72354411-7,SKU-1010,58,1449420,Distribuidor,V-06,VENTA
F-007931,29/01/25,76124429-6,SKU-1036,9,31410,Distribuidor,V-02,VENTA
F-013807,2025-01-24,76068682-1,SKU-1033,18,35820,Ecommerce,V-03,VENTA
F-014235,03-05-2025,78.934.391-2,SKU-1001,50,174500,Televenta,V-04,VENTA
F-001675,2025-03-26,720485608,SKU-1011,15,749850,Tienda,V-01,VENTA
F-004356,2025-06-04,77185397-9,SKU-1005,13,77870,Televenta,V-06,VENTA
F-010874,2025-04-02,77577833-5,SKU-1023,6,149940,Tienda,V-01,VENTA
F-008270,09-09-2025,72537492-8,SKU-1009,57,512430,Distribuidor,V-04,VENTA
F-002562,2025-02-13,77.185.397-9,SKU-1014,5,44950,Televenta,V-06,VENTA
F-009221,2025-11-15,79.126.480-2,SKU-1011,19,246810,Televenta,V-05,VENTA
F-005692,2025-02-28,75173072-5,SKU-1012,52,311480,Televenta,V-03,VENTA
F-014126,2025-09-07,789809806,SKU-1026,15,134850,Televenta,V-03,VENTA
F-005236,05-03-2025,76.068.682-1,SKU-1008,32,287680,Televenta,V-02,VENTA
F-006296,25-10-2025,76497584-4,SKU-1033,48,2399520,Tienda,V-04,VENTA
F-004958,2025-04-11,78.536.702-7,SKU-1029,9,17910,Distribuidor,V-04,VENTA
F-011277,2025-11-28,76476979-9,SKU-1014,15,52350,Ecommerce,V-06,VENTA
F-002974,2025-03-08,76124429-6,SKU-1002,33,197670,Ecommerce,NULL,VENTA
F-009442,10-12-2025,771853979,SKU-1026,39,233610,Ecommerce,V-05,VENTA
F-001477,28/01/25,78934391-2,SKU-1036,10,89900,Televenta,NULL,VENTA
F-000609,12/10/25,76.502.858-K,SKU-1024,3,17970,Ecommerce,V-01,VENTA
F-006347,2025-02-22,76.068.682-1,SKU-1010,47,93530,Tienda,V-02,VENTA
F-005759,2025-03-27,77.521.545-4,SKU-1028,17,59330,Ecommerce,NULL,VENTA
F-006375,2025-09-30,75.346.013-K,SKU-1020,45,1124550,Ecommerce,V-04,VENTA
F-007979,2025-10-05,78.980.980-6,SKU-1025,17,849830,Ecommerce,NULL,VENTA
F-005795,13-01-2025,72048560-8,SKU-1012,3,5970,Televenta,V-06,VENTA
F-010845,2025-01-31,77521545-4,SKU-1003,58,202420,Distribuidor,V-02,VENTA
F-013292,2025-03-21,72.573.458-4,SKU-1028,25,324750,Tienda,V-06,VENTA
F-003339,26/05/25,75.804.200-K,SKU-1024,21,125790,Ecommerce,V-02,VENTA
F-014244,06/08/25,73660589-5,SKU-1013,12,599880,Distribuidor,V-05,VENTA
F-008573,17-07-2025,72354411-7,SKU-1001,26,649740,Televenta,V-02,VENTA
F-011972,09/09/25,76.124.429-6,SKU-1016,52,311480,Distribuidor,NULL,VENTA
F-010351,2025-05-05,75.804.200-K,SKU-1018,26,90740,Ecommerce,V-02,VENTA
F-005096,2025-07-25,72.354.411-7,SKU-1012,47,610530,Ecommerce,V-05,VENTA
F-014647,25-07-2025,77.185.397-9,SKU-1030,56,503440,Televenta,V-04,VENTA
F-013031,04-09-2025,77.521.545-4,SKU-1016,53,-2649470,Tienda,V-01,VENTA
F-009901,2025-02-13,75.804.200-K,SKU-1040,44,263560,Distribuidor,V-04,VENTA
F-001953,2025-10-13,76476979-9,SKU-1007,3,10470,Tienda,V-03,VENTA
F-001681,2025-02-10,76497584-4,SKU-1035,18,35820,Distribuidor,V-05,VENTA
F-009286,2025-06-27,79808856-2,SKU-1028,49,293510,Ecommerce,V-01,VENTA
F-002678,2025-10-03,72.573.458-4,SKU-1035,30,389700,Distribuidor,V-04,VENTA
F-004545,2025-04-22,77.577.833-5,SKU-1002,3,5970,Tienda,V-03,VENTA
F-011392,10-07-2025,76.502.858-K,SKU-1035,30,104700,Tienda,V-02,VENTA
F-014676,2025-11-28,78.980.980-6,SKU-1037,35,314650,Ecommerce,V-02,VENTA
F-002526,2025-10-23,76502858-K,SKU-1008,8,15920,Distribuidor,V-02,VENTA
F-010967,05-01-2025,78934391-2,SKU-1036,29,724710,Televenta,V-04,VENTA
F-004107,06/04/25,72.573.458-4,SKU-1011,17,101830,Ecommerce,V-02,VENTA
F-008159,2025-12-22,72573458-4,SKU-1037,29,101210,Ecommerce,V-04,VENTA
F-010088,02/08/25,75.804.200-K,SKU-1040,59,1474410,NULL,V-06,VENTA
F-001140,05/08/25,78980980-6,SKU-1015,47,164030,Tienda,V-01,VENTA
F-012466,25/11/25,77.185.397-9,SKU-1025,46,-413540,Distribuidor,V-05,VENTA
F-003427,2025-11-23,72354411-7,SKU-1005,5,249950,Ecommerce,V-02,VENTA
F-001691,2025-07-22,76.068.682-1,SKU-1001,11,38390,Tienda,NULL,VENTA
F-010315,12-11-2025,771853979,SKU-1032,18,107820,NULL,V-06,VENTA
F-003135,2025-10-01,72.537.492-8,SKU-1009,28,1399720,Televenta,V-06,VENTA
F-005404,17/01/25,72.537.492-8,SKU-1034,38,132620,Ecommerce,V-02,VENTA
F-013222,2025-01-15,764769799,SKU-1036,32,287680,Distribuidor,V-04,VENTA
F-009463,2025-06-26,771853979,SKU-1011,29,173710,Tienda,V-04,VENTA
F-014527,2025-11-07,76124429-6,SKU-1040,17,220830,Distribuidor,V-06,VENTA
F-004307,22-10-2025,77.185.397-9,SKU-1024,15,89850,Ecommerce,V-05,VENTA
F-003258,2025-07-23,78.934.391-2,SKU-1004,32,63680,Televenta,V-04,VENTA
F-007808,2025-07-02,75346013-K,SKU-1012,11,142890,Tienda,V-03,VENTA
F-014348,2025-02-12,75173072-5,SKU-1019,52,467480,Televenta,V-04,VENTA
F-005710,27-04-2025,72354411-7,SKU-1019,46,160540,Tienda,V-02,VENTA
F-011956,19/12/25,72537492-8,SKU-1003,54,323460,Televenta,V-06,VENTA
F-011849,07-11-2025,73660589-5,SKU-1026,25,149750,Televenta,NULL,VENTA
F-005185,22-03-2025,79738017-0,SKU-1022,21,125790,Ecommerce,V-02,VENTA
F-005599,2025-01-09,72.573.458-4,SKU-1016,10,129900,Tienda,NULL,VENTA
F-013375,2025-05-20,73660589-5,SKU-1003,24,311760,Distribuidor,V-05,VENTA
F-009553,2025-10-12,75346013-K,SKU-1007,30,1499700,Televenta,V-01,VENTA
F-004550,10-05-2025,72.537.492-8,SKU-1022,24,311760,Televenta,V-01,VENTA
F-010456,2025-05-31,771853979,SKU-1013,42,83580,Distribuidor,V-03,VENTA
F-013961,23/07/25,76502858K,SKU-1030,38,493620,Televenta,V-03,VENTA
F-008700,12-11-2025,72048560-8,SKU-1022,49,2449510,Ecommerce,V-01,VENTA
F-000226,23/10/25,76068682-1,SKU-1009,54,2699460,Ecommerce,V-03,VENTA
F-011147,29/04/25,76.497.584-4,SKU-1013,53,317470,Ecommerce,V-05,VENTA
F-012378,2025-06-20,76068682-1,SKU-1016,10,129900,Distribuidor,V-05,VENTA
F-003552,2025-07-14,76476979-9,SKU-1025,51,1274490,Ecommerce,V-06,VENTA
F-009307,2025-05-18,75804200-k,SKU-1015,26,649740,Tienda,V-06,VENTA
F-005230,2025-08-02,72.048.560-8,SKU-1003,54,2699460,Tienda,V-05,VENTA
F-009494,01/04/25,78536702-7,SKU-1024,10,59900,Tienda,V-04,VENTA
F-011537,03-09-2025,79808856-2,SKU-1036,14,48860,Televenta,V-06,VENTA
F-009261,22-09-2025,76.068.682-1,SKU-1032,48,287520,Televenta,V-06,VENTA
F-012143,2025-05-02,76497584-4,SKU-1019,55,109450,Distribuidor,V-05,VENTA
F-005884,07/02/25,76.124.429-6,SKU-1014,35,209650,Ecommerce,V-03,VENTA
F-008993,2025-07-06,76502858-K,SKU-1008,43,558570,Ecommerce,V-04,VENTA
F-003153,30-03-2025,73.660.589-5,SKU-1013,28,1399720,Distribuidor,V-06,VENTA
F-000909,2025-05-26,72354411-7,SKU-1003,50,99500,Televenta,V-03,VENTA
F-008588,03/03/25,71634481-8,SKU-1012,48,2399520,Ecommerce,V-02,VENTA
F-002094,27-12-2025,77.577.833-5,SKU-1034,3,74970,Televenta,V-05,VENTA
F-006199,10/08/25,76476979-9,SKU-1025,7,24430,Ecommerce,V-04,VENTA
F-009958,12/02/25,76124429-6,SKU-1008,9,80910,Ecommerce,V-04,VENTA
F-013753,2025-01-23,72.354.411-7,SKU-1029,26,51740,Ecommerce,V-03,VENTA
F-001586,2025-08-22,72.573.458-4,SKU-1007,26,155740,Tienda,V-06,VENTA
F-004352,24-02-2025,72048560-8,SKU-1023,15,52350,Distribuidor,V-02,VENTA
F-009930,2025-02-22,77.185.397-9,SKU-1033,25,324750,Distribuidor,V-01,VENTA
F-011957,2025-08-16,723544117,SKU-1036,27,242730,Ecommerce,V-02,VENTA
F-005689,2025-08-24,72048560-8,SKU-1016,17,220830,Televenta,V-02,VENTA
F-002338,26/10/25,78.934.391-2,SKU-1026,49,636510,Ecommerce,V-03,VENTA
F-004120,2025-11-06,79126480-2,SKU-1034,22,131780,Tienda,V-05,VENTA
F-007692,2025-11-20,791264802,SKU-1026,13,45370,Distribuidor,V-02,VENTA
F-007234,2025-08-11,76497584-4,SKU-1029,41,368590,Distribuidor,V-03,VENTA
F-014156,29-04-2025,76068682-1,SKU-1016,56,195440,Ecommerce,V-04,VENTA
F-003916,2025-04-13,79738017-0,SKU-1004,54,323460,Televenta,V-05,VENTA
F-001447,2025-06-08,71.634.481-8,SKU-1011,54,188460,Distribuidor,V-03,VENTA
F-004620,09-04-2025,76.502.858-K,SKU-1021,52,181480,Ecommerce,V-03,VENTA
F-001763,13-04-2025,761244296,SKU-1001,13,324870,Tienda,V-06,VENTA
F-009048,2025-01-10,73.660.589-5,SKU-1010,56,111440,Distribuidor,V-06,VENTA
F-005766,2025-05-27,75.804.200-K,SKU-1030,12,107880,Televenta,V-06,VENTA
F-003333,2025-06-16,71634481-8,SKU-1020,29,57710,Distribuidor,V-05,VENTA
F-014266,2025-01-25,71.275.970-3,SKU-1029,60,2999400,Tienda,V-03,VENTA
F-007193,2025-02-19,77521545-4,SKU-1036,46,160540,Televenta,V-03,VENTA
F-008466,2025-12-19,77185397-9,SKU-1022,14,349860,Tienda,V-06,VENTA
F-005249,08-12-2025,79808856-2,SKU-1016,28,97720,Televenta,V-04,VENTA
F-007381,2025-11-17,72.048.560-8,SKU-1038,30,269700,Televenta,V-02,VENTA
F-005950,2025-12-30,79808856-2,SKU-1028,42,545580,Ecommerce,V-04,VENTA
F-003567,31-08-2025,75804200-K,SKU-1029,17,424830,Tienda,V-01,VENTA
F-004124,2025-10-16,76.476.979-9,SKU-1030,13,45370,Ecommerce,NULL,VENTA
F-009421,25/10/25,798088562,SKU-1039,2,6980,Tienda,V-04,VENTA
F-001058,04/07/25,791264802,SKU-1005,55,714450,Distribuidor,V-05,VENTA
F-004304,2025-09-29,76.497.584-4,SKU-1036,36,467640,Televenta,V-05,VENTA
F-003117,2025-01-04,71275970-3,SKU-1001,10,89900,Distribuidor,V-02,VENTA
F-002818,2025-05-09,76.068.682-1,SKU-1002,25,324750,Distribuidor,V-03,VENTA
F-012858,2025-06-03,79738017-0,SKU-1019,22,43780,Distribuidor,V-05,VENTA
F-005865,21-05-2025,77.185.397-9,SKU-1017,45,157050,Ecommerce,NULL,VENTA
F-013383,03-03-2025,71.634.481-8,SKU-1031,55,329450,Distribuidor,V-01,VENTA
F-002735,2025-01-21,78.536.702-7,SKU-1022,4,51960,Ecommerce,V-04,VENTA
